time,logger,temperature,Name,x,y
2023-05-15,201,10.16111111111111,Robert-Walser-Platz,7.241111393028388,47.13079517749481
2023-05-15,202,9.768,Hafen,7.236273281519853,47.130697668001005
2023-05-15,203,10.553,Zentralplatz,7.2469608738162705,47.136632907460786
2023-05-15,204,9.66888888888889,Stadtpark,7.253368987131442,47.14103925664875
2023-05-15,205,11.431111111111111,Ile de la Suze,7.265148929721899,47.14474113093907
2023-05-15,206,9.077222222222222,rural reference,7.295157258049944,47.13854844317897
2023-05-15,207,10.062777777777777,Swiss Meteo Reference,7.415043620428569,47.17900519328959
2023-05-15,208,9.866111111111111,Möösli,7.262326212167894,47.13000983323275
2023-05-15,209,12.110000000000001,Madrestch-Piano,7.25576387028088,47.135385241082226
2023-05-15,210,10.25888888888889,Congresshaus,7.248791114258848,47.134961027557246
2023-05-15,211,11.722222222222221,Mühlefeld,7.249229243522805,47.12814316650811
2023-05-15,212,9.571,Seepark,7.230545882730043,47.133873786834684
2023-05-15,213,10.455000000000002,Port NBK,7.253961623819155,47.11991929762015
2023-05-15,214,,Längholz,7.266219234607871,47.12849563209389
2023-05-15,215,10.16111111111111,Old City,7.245634985865393,47.14201400637538
2023-05-15,216,9.964999999999998,Nidau-mittestrasse,7.238831053622557,47.125199475937286
2023-05-15,217,9.66888888888889,Geyisreid,7.283673321069929,47.14427564935802
2023-05-15,218,10.259,Bahnhof,7.243143648481159,47.13334736683636
2023-05-15,219,12.497,New City,7.246485268059931,47.13873185875089
2023-05-15,220,10.357222222222223,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995
2023-05-15,221,9.66888888888889,Champagne-Piano,7.263613252816366,47.14665459886711
2023-05-15,222,9.176111111111112,Spital,7.244246935126219,47.147034375760036
2023-05-15,223,10.455000000000002,Altersheim-erlacher,7.2573452439864825,47.1258438271483
2023-05-15,224,9.472222222222221,Bözingen,7.271159682945557,47.15111046676412
2023-05-15,225,9.176111111111112,Swisstennis,7.2784280163168065,47.159005975110944
2023-05-15,226,10.552777777777777,Port Thielle,7.25094956021827,47.12243292332993
2023-05-15,227,9.176111111111112,Altersheim-redenweg,7.260944155574042,47.15039277997535
2023-05-15,228,9.571111111111113,Südstrasse,7.271442786808509,47.14221612603856
2023-05-15,229,9.768,Viaductstrasse,7.238633407181197,47.135700564647706
2023-05-15,230,9.275,Vingelz,7.220957635875876,47.13074150165554
2023-05-15,231,20.23388888888889,Nidau-Lac,7.232283739199284,47.12621951507841
2023-05-15,232,9.767777777777777,Champagne-Blumen,7.255567533607622,47.14423869874925
2023-05-15,233,12.013,Madretsch-Zukunft,7.249217573272106,47.13327968634356
2023-05-15,234,8.778888888888888,Bözingenfeld,7.292273509911332,47.15891885527405
2023-05-15,235,8.58111111111111,Altersheim-Reid,7.256578930803547,47.15067194726373
2023-05-15,236,8.977777777777776,Taubenloch,7.267614387206042,47.15370810175957
2023-05-15,237,8.977777777777776,Rolex,7.292424384479668,47.16303529232208
2023-05-15,238,11.819,Museum,7.241696082617558,47.13892945858104
2023-05-15,239,,Nidau-wald,7.232609634845101,47.12543119683497
2023-05-15,240,,Längholz-replacement,7.26624170539283,47.128434760378624
2023-05-16,201,10.16111111111111,Robert-Walser-Platz,7.241111393028388,47.13079517749481
2023-05-16,202,10.161,Hafen,7.236273281519853,47.130697668001005
2023-05-16,203,10.357,Zentralplatz,7.2469608738162705,47.136632907460786
2023-05-16,204,9.964999999999998,Stadtpark,7.253368987131442,47.14103925664875
2023-05-16,205,9.66888888888889,Ile de la Suze,7.265148929721899,47.14474113093907
2023-05-16,206,9.571111111111113,rural reference,7.295157258049944,47.13854844317897
2023-05-16,207,9.866111111111111,Swiss Meteo Reference,7.415043620428569,47.17900519328959
2023-05-16,208,9.866111111111111,Möösli,7.262326212167894,47.13000983323275
2023-05-16,209,10.25888888888889,Madrestch-Piano,7.25576387028088,47.135385241082226
2023-05-16,210,10.16111111111111,Congresshaus,7.248791114258848,47.134961027557246
2023-05-16,211,10.062777777777777,Mühlefeld,7.249229243522805,47.12814316650811
2023-05-16,212,9.965,Seepark,7.230545882730043,47.133873786834684
2023-05-16,213,9.866111111111111,Port NBK,7.253961623819155,47.11991929762015
2023-05-16,214,,Längholz,7.266219234607871,47.12849563209389
2023-05-16,215,9.964999999999998,Old City,7.245634985865393,47.14201400637538
2023-05-16,216,10.16111111111111,Nidau-mittestrasse,7.238831053622557,47.125199475937286
2023-05-16,217,9.767777777777777,Geyisreid,7.283673321069929,47.14427564935802
2023-05-16,218,10.455,Bahnhof,7.243143648481159,47.13334736683636
2023-05-16,219,10.455,New City,7.246485268059931,47.13873185875089
2023-05-16,220,10.25888888888889,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995
2023-05-16,221,9.964999999999998,Champagne-Piano,7.263613252816366,47.14665459886711
2023-05-16,222,8.977777777777776,Spital,7.244246935126219,47.147034375760036
2023-05-16,223,9.964999999999998,Altersheim-erlacher,7.2573452439864825,47.1258438271483
2023-05-16,224,9.767777777777777,Bözingen,7.271159682945557,47.15111046676412
2023-05-16,225,9.866111111111111,Swisstennis,7.2784280163168065,47.159005975110944
2023-05-16,226,10.062777777777777,Port Thielle,7.25094956021827,47.12243292332993
2023-05-16,227,9.866111111111111,Altersheim-redenweg,7.260944155574042,47.15039277997535
2023-05-16,228,9.866111111111111,Südstrasse,7.271442786808509,47.14221612603856
2023-05-16,229,10.161,Viaductstrasse,7.238633407181197,47.135700564647706
2023-05-16,230,10.161,Vingelz,7.220957635875876,47.13074150165554
