time,logger,temperature,Name,x,y
2023-05-15,201,18.80611111111111,Robert-Walser-Platz,7.241111393028388,47.13079517749481
2023-05-15,202,18.045,Hafen,7.236273281519853,47.130697668001005
2023-05-15,203,19.472,Zentralplatz,7.2469608738162705,47.136632907460786
2023-05-15,204,19.377222222222226,Stadtpark,7.253368987131442,47.14103925664875
2023-05-15,205,23.196111111111108,Ile de la Suze,7.265148929721899,47.14474113093907
2023-05-15,206,18.14,rural reference,7.295157258049944,47.13854844317897
2023-05-15,207,18.426111111111112,Swiss Meteo Reference,7.415043620428569,47.17900519328959
2023-05-15,208,19.187222222222225,Möösli,7.262326212167894,47.13000983323275
2023-05-15,209,21.760000000000005,Madrestch-Piano,7.25576387028088,47.135385241082226
2023-05-15,210,19.47222222222222,Congresshaus,7.248791114258848,47.134961027557246
2023-05-15,211,22.81222222222222,Mühlefeld,7.249229243522805,47.12814316650811
2023-05-15,212,17.284,Seepark,7.230545882730043,47.133873786834684
2023-05-15,213,18.426111111111112,Port NBK,7.253961623819155,47.11991929762015
2023-05-15,214,,Längholz,7.266219234607871,47.12849563209389
2023-05-15,215,19.09222222222222,Old City,7.245634985865393,47.14201400637538
2023-05-15,216,19.852777777777778,Nidau-mittestrasse,7.238831053622557,47.125199475937286
2023-05-15,217,17.855,Geyisreid,7.283673321069929,47.14427564935802
2023-05-15,218,19.187,Bahnhof,7.243143648481159,47.13334736683636
2023-05-15,219,24.448,New City,7.246485268059931,47.13873185875089
2023-05-15,220,18.521111111111107,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995
2023-05-15,221,19.757777777777775,Champagne-Piano,7.263613252816366,47.14665459886711
2023-05-15,222,18.616111111111113,Spital,7.244246935126219,47.147034375760036
2023-05-15,223,19.377222222222226,Altersheim-erlacher,7.2573452439864825,47.1258438271483
2023-05-15,224,18.80611111111111,Bözingen,7.271159682945557,47.15111046676412
2023-05-15,225,18.521111111111107,Swisstennis,7.2784280163168065,47.159005975110944
2023-05-15,226,18.99611111111111,Port Thielle,7.25094956021827,47.12243292332993
2023-05-15,227,19.28222222222222,Altersheim-redenweg,7.260944155574042,47.15039277997535
2023-05-15,228,18.80611111111111,Südstrasse,7.271442786808509,47.14221612603856
2023-05-15,229,18.711,Viaductstrasse,7.238633407181197,47.135700564647706
2023-05-15,230,18.331,Vingelz,7.220957635875876,47.13074150165554
2023-05-15,231,23.48388888888889,Nidau-Lac,7.232283739199284,47.12621951507841
2023-05-15,232,20.328888888888887,Champagne-Blumen,7.255567533607622,47.14423869874925
2023-05-15,233,21.664,Madretsch-Zukunft,7.249217573272106,47.13327968634356
2023-05-15,234,18.616111111111113,Bözingenfeld,7.292273509911332,47.15891885527405
2023-05-15,235,19.47222222222222,Altersheim-Reid,7.256578930803547,47.15067194726373
2023-05-15,236,18.616111111111113,Taubenloch,7.267614387206042,47.15370810175957
2023-05-15,237,19.377222222222226,Rolex,7.292424384479668,47.16303529232208
2023-05-15,238,22.142,Museum,7.241696082617558,47.13892945858104
2023-05-15,239,,Nidau-wald,7.232609634845101,47.12543119683497
2023-05-15,240,,Längholz-replacement,7.26624170539283,47.128434760378624
2023-05-16,201,13.365000000000002,Robert-Walser-Platz,7.241111393028388,47.13079517749481
2023-05-16,202,13.461,Hafen,7.236273281519853,47.130697668001005
2023-05-16,203,13.269,Zentralplatz,7.2469608738162705,47.136632907460786
2023-05-16,204,13.461111111111109,Stadtpark,7.253368987131442,47.14103925664875
2023-05-16,205,13.653888888888888,Ile de la Suze,7.265148929721899,47.14474113093907
2023-05-16,206,13.461111111111109,rural reference,7.295157258049944,47.13854844317897
2023-05-16,207,14.42111111111111,Swiss Meteo Reference,7.415043620428569,47.17900519328959
2023-05-16,208,13.55777777777778,Möösli,7.262326212167894,47.13000983323275
2023-05-16,209,13.268888888888888,Madrestch-Piano,7.25576387028088,47.135385241082226
2023-05-16,210,13.461111111111109,Congresshaus,7.248791114258848,47.134961027557246
2023-05-16,211,13.55777777777778,Mühlefeld,7.249229243522805,47.12814316650811
2023-05-16,212,13.365,Seepark,7.230545882730043,47.133873786834684
2023-05-16,213,14.13388888888889,Port NBK,7.253961623819155,47.11991929762015
2023-05-16,214,,Längholz,7.266219234607871,47.12849563209389
2023-05-16,215,12.882777777777777,Old City,7.245634985865393,47.14201400637538
2023-05-16,216,14.037777777777778,Nidau-mittestrasse,7.238831053622557,47.125199475937286
2023-05-16,217,13.07611111111111,Geyisreid,7.283673321069929,47.14427564935802
2023-05-16,218,14.134,Bahnhof,7.243143648481159,47.13334736683636
2023-05-16,219,13.365,New City,7.246485268059931,47.13873185875089
2023-05-16,220,13.172777777777776,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995
2023-05-16,221,13.461111111111109,Champagne-Piano,7.263613252816366,47.14665459886711
2023-05-16,222,12.110000000000001,Spital,7.244246935126219,47.147034375760036
2023-05-16,223,13.846111111111112,Altersheim-erlacher,7.2573452439864825,47.1258438271483
2023-05-16,224,12.882777777777777,Bözingen,7.271159682945557,47.15111046676412
2023-05-16,225,13.07611111111111,Swisstennis,7.2784280163168065,47.159005975110944
2023-05-16,226,13.75,Port Thielle,7.25094956021827,47.12243292332993
2023-05-16,227,13.268888888888888,Altersheim-redenweg,7.260944155574042,47.15039277997535
2023-05-16,228,13.172777777777776,Südstrasse,7.271442786808509,47.14221612603856
2023-05-16,229,13.461,Viaductstrasse,7.238633407181197,47.135700564647706
2023-05-16,230,13.558,Vingelz,7.220957635875876,47.13074150165554
