time,logger,temperature,Name,x,y
2023-08-12,201,24.466569444444428,Robert-Walser-Platz,7.241111393028388,47.13079517749481
2023-08-12,202,24.18663888888888,Hafen,7.236273281519853,47.130697668001005
2023-08-12,203,25.002326388888893,Zentralplatz,7.2469608738162705,47.136632907460786
2023-08-12,204,24.410069444444456,Stadtpark,7.253368987131442,47.14103925664875
2023-08-12,205,24.575118055555556,Ile de la Suze,7.265148929721899,47.14474113093907
2023-08-12,206,23.273062500000005,rural reference,7.295157258049944,47.13854844317897
2023-08-12,207,23.372416666666666,Swiss Meteo Reference,7.415043620428569,47.17900519328959
2023-08-12,208,24.22695138888889,Möösli,7.262326212167894,47.13000983323275
2023-08-12,209,24.758923611111094,Madrestch-Piano,7.25576387028088,47.135385241082226
2023-08-12,210,24.812298611111103,Congresshaus,7.248791114258848,47.134961027557246
2023-08-12,211,24.493944444444452,Mühlefeld,7.249229243522805,47.12814316650811
2023-08-12,212,23.48623611111109,Seepark,7.230545882730043,47.133873786834684
2023-08-12,213,23.609555555555563,Port NBK,7.253961623819155,47.11991929762015
2023-08-12,214,23.340916666666658,Längholz,7.266219234607871,47.12849563209389
2023-08-12,215,24.15121527777778,Old City,7.245634985865393,47.14201400637538
2023-08-12,216,24.281409722222225,Nidau-mittestrasse,7.238831053622557,47.125199475937286
2023-08-12,217,24.278243055555567,Geyisreid,7.283673321069929,47.14427564935802
2023-08-12,218,25.13010416666668,Bahnhof,7.243143648481159,47.13334736683636
2023-08-12,219,24.864534722222214,New City,7.246485268059931,47.13873185875089
2023-08-12,220,24.964840277777782,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995
2023-08-12,221,24.803833333333337,Champagne-Piano,7.263613252816366,47.14665459886711
2023-08-12,222,24.172159722222233,Spital,7.244246935126219,47.147034375760036
2023-08-12,223,24.624458333333326,Altersheim-erlacher,7.2573452439864825,47.1258438271483
2023-08-12,224,24.26068055555556,Bözingen,7.271159682945557,47.15111046676412
2023-08-12,225,24.526886574074066,Swisstennis,7.2784280163168065,47.159005975110944
2023-08-12,226,24.46557638888889,Port Thielle,7.25094956021827,47.12243292332993
2023-08-12,227,24.55247916666668,Altersheim-redenweg,7.260944155574042,47.15039277997535
2023-08-12,228,24.456437499999996,Südstrasse,7.271442786808509,47.14221612603856
2023-08-12,229,24.078097222222212,Viaductstrasse,7.238633407181197,47.135700564647706
2023-08-12,230,23.93535416666666,Vingelz,7.220957635875876,47.13074150165554
2023-08-12,231,22.983506944444425,Nidau-Lac,7.232283739199284,47.12621951507841
2023-08-12,232,25.005944444444438,Champagne-Blumen,7.255567533607622,47.14423869874925
2023-08-12,233,24.842458333333322,Madretsch-Zukunft,7.249217573272106,47.13327968634356
2023-08-12,234,24.16910416666667,Bözingenfeld,7.292273509911332,47.15891885527405
2023-08-12,235,23.82954861111111,Altersheim-Reid,7.256578930803547,47.15067194726373
2023-08-12,236,22.919152777777775,Taubenloch,7.267614387206042,47.15370810175957
2023-08-12,237,24.385645833333328,Rolex,7.292424384479668,47.16303529232208
2023-08-12,238,23.396631944444433,Museum,7.241696082617558,47.13892945858104
2023-08-12,239,22.672958333333316,Nidau-wald,7.232609634845101,47.12543119683497
2023-08-12,240,,Längholz-replacement,7.26624170539283,47.128434760378624
2023-08-13,201,24.402548611111108,Robert-Walser-Platz,7.241111393028388,47.13079517749481
2023-08-13,202,24.11425694444443,Hafen,7.236273281519853,47.130697668001005
2023-08-13,203,24.64066666666666,Zentralplatz,7.2469608738162705,47.136632907460786
2023-08-13,204,23.769006944444445,Stadtpark,7.253368987131442,47.14103925664875
2023-08-13,205,24.150277777777788,Ile de la Suze,7.265148929721899,47.14474113093907
2023-08-13,206,23.12831944444446,rural reference,7.295157258049944,47.13854844317897
2023-08-13,207,23.18985416666666,Swiss Meteo Reference,7.415043620428569,47.17900519328959
2023-08-13,208,23.91183333333333,Möösli,7.262326212167894,47.13000983323275
2023-08-13,209,24.457826388888886,Madrestch-Piano,7.25576387028088,47.135385241082226
2023-08-13,210,24.55877777777778,Congresshaus,7.248791114258848,47.134961027557246
2023-08-13,211,24.311180555555556,Mühlefeld,7.249229243522805,47.12814316650811
2023-08-13,212,23.366430555555546,Seepark,7.230545882730043,47.133873786834684
2023-08-13,213,23.458270833333323,Port NBK,7.253961623819155,47.11991929762015
2023-08-13,214,22.881604166666655,Längholz,7.266219234607871,47.12849563209389
2023-08-13,215,23.93099305555556,Old City,7.245634985865393,47.14201400637538
2023-08-13,216,24.30838888888889,Nidau-mittestrasse,7.238831053622557,47.125199475937286
2023-08-13,217,23.971124999999994,Geyisreid,7.283673321069929,47.14427564935802
2023-08-13,218,24.966527777777767,Bahnhof,7.243143648481159,47.13334736683636
2023-08-13,219,24.425416666666663,New City,7.246485268059931,47.13873185875089
2023-08-13,220,24.569902777777777,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995
2023-08-13,221,24.180243055555543,Champagne-Piano,7.263613252816366,47.14665459886711
2023-08-13,222,23.91447916666666,Spital,7.244246935126219,47.147034375760036
2023-08-13,223,24.201923611111113,Altersheim-erlacher,7.2573452439864825,47.1258438271483
2023-08-13,224,23.67797916666665,Bözingen,7.271159682945557,47.15111046676412
2023-08-13,225,23.927334104938296,Swisstennis,7.2784280163168065,47.159005975110944
2023-08-13,226,24.339840277777782,Port Thielle,7.25094956021827,47.12243292332993
2023-08-13,227,24.185847222222204,Altersheim-redenweg,7.260944155574042,47.15039277997535
2023-08-13,228,23.953493055555565,Südstrasse,7.271442786808509,47.14221612603856
