time,logger,temperature,Name,x,y
2023-08-12,201,29.252,Robert-Walser-Platz,7.241111393028388,47.13079517749481
2023-08-12,202,29.953,Hafen,7.236273281519853,47.130697668001005
2023-08-12,203,30.457,Zentralplatz,7.2469608738162705,47.136632907460786
2023-08-12,204,30.457,Stadtpark,7.253368987131442,47.14103925664875
2023-08-12,205,30.356,Ile de la Suze,7.265148929721899,47.14474113093907
2023-08-12,206,30.558,rural reference,7.295157258049944,47.13854844317897
2023-08-12,207,30.255,Swiss Meteo Reference,7.415043620428569,47.17900519328959
2023-08-12,208,30.659,Möösli,7.262326212167894,47.13000983323275
2023-08-12,209,29.652,Madrestch-Piano,7.25576387028088,47.135385241082226
2023-08-12,210,29.853,Congresshaus,7.248791114258848,47.134961027557246
2023-08-12,211,30.76,Mühlefeld,7.249229243522805,47.12814316650811
2023-08-12,212,29.352,Seepark,7.230545882730043,47.133873786834684
2023-08-12,213,30.356,Port NBK,7.253961623819155,47.11991929762015
2023-08-12,214,30.558,Längholz,7.266219234607871,47.12849563209389
2023-08-12,215,28.853,Old City,7.245634985865393,47.14201400637538
2023-08-12,216,30.255,Nidau-mittestrasse,7.238831053622557,47.125199475937286
2023-08-12,217,30.963,Geyisreid,7.283673321069929,47.14427564935802
2023-08-12,218,30.76,Bahnhof,7.243143648481159,47.13334736683636
2023-08-12,219,30.154,New City,7.246485268059931,47.13873185875089
2023-08-12,220,29.953,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995
2023-08-12,221,30.76,Champagne-Piano,7.263613252816366,47.14665459886711
2023-08-12,222,30.054,Spital,7.244246935126219,47.147034375760036
2023-08-12,223,31.472,Altersheim-erlacher,7.2573452439864825,47.1258438271483
2023-08-12,224,29.452,Bözingen,7.271159682945557,47.15111046676412
2023-08-12,225,30.255000000000003,Swisstennis,7.2784280163168065,47.159005975110944
2023-08-12,226,30.659,Port Thielle,7.25094956021827,47.12243292332993
2023-08-12,227,30.154,Altersheim-redenweg,7.260944155574042,47.15039277997535
2023-08-12,228,30.457,Südstrasse,7.271442786808509,47.14221612603856
2023-08-12,229,29.552,Viaductstrasse,7.238633407181197,47.135700564647706
2023-08-12,230,29.552,Vingelz,7.220957635875876,47.13074150165554
2023-08-12,231,27.862,Nidau-Lac,7.232283739199284,47.12621951507841
2023-08-12,232,30.76,Champagne-Blumen,7.255567533607622,47.14423869874925
2023-08-12,233,30.255,Madretsch-Zukunft,7.249217573272106,47.13327968634356
2023-08-12,234,30.558,Bözingenfeld,7.292273509911332,47.15891885527405
2023-08-12,235,29.552,Altersheim-Reid,7.256578930803547,47.15067194726373
2023-08-12,236,29.652,Taubenloch,7.267614387206042,47.15370810175957
2023-08-12,237,30.76,Rolex,7.292424384479668,47.16303529232208
2023-08-12,238,27.961,Museum,7.241696082617558,47.13892945858104
2023-08-12,239,27.272,Nidau-wald,7.232609634845101,47.12543119683497
2023-08-12,240,,Längholz-replacement,7.26624170539283,47.128434760378624
2023-08-13,201,30.154,Robert-Walser-Platz,7.241111393028388,47.13079517749481
2023-08-13,202,29.252,Hafen,7.236273281519853,47.130697668001005
2023-08-13,203,30.558,Zentralplatz,7.2469608738162705,47.136632907460786
2023-08-13,204,30.457,Stadtpark,7.253368987131442,47.14103925664875
2023-08-13,205,31.166,Ile de la Suze,7.265148929721899,47.14474113093907
2023-08-13,206,30.255,rural reference,7.295157258049944,47.13854844317897
2023-08-13,207,30.963,Swiss Meteo Reference,7.415043620428569,47.17900519328959
2023-08-13,208,30.457,Möösli,7.262326212167894,47.13000983323275
2023-08-13,209,30.054,Madrestch-Piano,7.25576387028088,47.135385241082226
2023-08-13,210,29.652,Congresshaus,7.248791114258848,47.134961027557246
2023-08-13,211,30.457,Mühlefeld,7.249229243522805,47.12814316650811
2023-08-13,212,28.456,Seepark,7.230545882730043,47.133873786834684
2023-08-13,213,29.152,Port NBK,7.253961623819155,47.11991929762015
2023-08-13,214,29.552,Längholz,7.266219234607871,47.12849563209389
2023-08-13,215,29.552,Old City,7.245634985865393,47.14201400637538
2023-08-13,216,30.457,Nidau-mittestrasse,7.238831053622557,47.125199475937286
2023-08-13,217,31.166,Geyisreid,7.283673321069929,47.14427564935802
2023-08-13,218,30.356,Bahnhof,7.243143648481159,47.13334736683636
2023-08-13,219,30.659,New City,7.246485268059931,47.13873185875089
2023-08-13,220,30.457,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995
2023-08-13,221,30.054,Champagne-Piano,7.263613252816366,47.14665459886711
2023-08-13,222,29.652,Spital,7.244246935126219,47.147034375760036
2023-08-13,223,31.37,Altersheim-erlacher,7.2573452439864825,47.1258438271483
2023-08-13,224,30.154,Bözingen,7.271159682945557,47.15111046676412
2023-08-13,225,30.557777777777783,Swisstennis,7.2784280163168065,47.159005975110944
2023-08-13,226,31.064,Port Thielle,7.25094956021827,47.12243292332993
2023-08-13,227,30.76,Altersheim-redenweg,7.260944155574042,47.15039277997535
2023-08-13,228,30.457,Südstrasse,7.271442786808509,47.14221612603856
2023-08-13,229,29.352,Viaductstrasse,7.238633407181197,47.135700564647706
2023-08-13,230,28.853,Vingelz,7.220957635875876,47.13074150165554
2023-08-13,231,27.567,Nidau-Lac,7.232283739199284,47.12621951507841
2023-08-13,232,31.778,Champagne-Blumen,7.255567533607622,47.14423869874925
2023-08-13,233,31.268,Madretsch-Zukunft,7.249217573272106,47.13327968634356
2023-08-13,234,31.064,Bözingenfeld,7.292273509911332,47.15891885527405
2023-08-13,235,29.352,Altersheim-Reid,7.256578930803547,47.15067194726373
