,time,logger,daily_max,daily_min,daily_mean
103,2023-08-14,224,30.457,19.758,24.607569444444465
104,2023-08-14,225,31.573888888888884,19.09222222222222,24.931805555555556
105,2023-08-14,226,32.188,19.567,25.316680555555553
106,2023-08-14,227,31.166,19.758,24.953604166666665
107,2023-08-14,228,32.394,19.472,25.129875000000002
108,2023-08-14,229,31.472,19.567,24.570458333333345
109,2023-08-14,230,31.166,19.662,24.28411805555556
110,2023-08-14,231,29.352,19.472,23.47993055555554
111,2023-08-14,232,32.911,19.853,25.51136111111112
112,2023-08-14,233,31.472,20.138,25.36125694444446
113,2023-08-14,234,32.704,18.426,24.89459722222223
114,2023-08-14,235,30.659,19.282,24.424486111111122
115,2023-08-14,236,30.862,18.996,23.396993055555555
116,2023-08-14,237,32.086,18.616,24.885548611111115
117,2023-08-14,238,29.652,19.472,23.887291666666673
118,2023-08-14,239,27.37,19.567,23.069979166666645
119,2023-08-14,240,,,
120,2023-08-15,201,31.676,21.282,25.83895833333333
121,2023-08-15,202,31.574,21.091,25.511833333333335
122,2023-08-15,203,32.807,21.76,26.374868055555552
123,2023-08-15,204,32.807,20.424,25.579631944444447
124,2023-08-15,205,32.291,20.234,25.63080555555555
125,2023-08-15,206,32.188,18.14,24.605576388888892
126,2023-08-15,207,31.778,18.616,24.593722222222222
127,2023-08-15,208,32.497,19.948,25.545173611111114
128,2023-08-15,209,31.778,21.378,25.98541666666667
129,2023-08-15,210,31.37,21.569,25.821402777777784
130,2023-08-15,211,32.6,20.71,25.898361111111114
131,2023-08-15,212,31.37,20.424,24.705326388888885
132,2023-08-15,213,32.188,19.853,25.162472222222217
133,2023-08-15,214,32.497,19.758,24.914520833333327
134,2023-08-15,215,31.268,21.282,25.3962013888889
135,2023-08-15,216,32.291,20.901,25.868979166666676
136,2023-08-15,217,32.704,20.234,25.55799305555555
137,2023-08-15,218,32.807,21.76,26.45282638888891
138,2023-08-15,219,32.291,21.951,26.112472222222227
139,2023-08-15,220,31.574,21.855,26.056402777777787
140,2023-08-15,221,32.911,20.805,25.95171527777778
141,2023-08-15,222,31.574,20.805,25.38540972222223
142,2023-08-15,223,33.535,20.901,25.996819444444448
143,2023-08-15,224,31.778,20.234,25.393486111111127
144,2023-08-15,225,32.291111111111114,20.51888888888889,25.620339506172833
145,2023-08-15,226,32.291,20.519,25.93293750000001
146,2023-08-15,227,32.704,20.71,25.818993055555556
147,2023-08-15,228,32.394,20.234,25.71574305555556
148,2023-08-15,229,32.086,20.996,25.56984027777778
149,2023-08-15,230,31.472,20.996,25.365784722222234
150,2023-08-15,231,30.659,20.519,24.545499999999997
151,2023-08-15,232,33.848,21.282,26.358354166666672
152,2023-08-15,233,32.704,21.473,26.178409722222217
153,2023-08-15,234,32.6,19.662,25.408701388888883
154,2023-08-15,235,31.676,20.234,25.10577083333334
155,2023-08-15,236,31.983,19.662,24.628097222222223
156,2023-08-15,237,33.118,19.853,25.706354166666667
157,2023-08-15,238,29.953,20.71,24.818618055555547
158,2023-08-15,239,29.953,20.424,24.33671527777777
159,2023-08-15,240,,,
160,2023-08-16,201,32.086,19.472,26.036166666666666
161,2023-08-16,202,33.118,19.282,25.816895833333334
162,2023-08-16,203,33.535,20.234,26.445499999999985
163,2023-08-16,204,34.058,18.14,25.634749999999997
164,2023-08-16,205,33.326,17.665,26.09896527777779
165,2023-08-16,206,33.43,15.664,24.803555555555562
166,2023-08-16,207,32.911,15.855,24.46231944444443
167,2023-08-16,208,33.743,17.57,25.75613888888888
168,2023-08-16,209,32.497,19.472,26.160708333333336
169,2023-08-16,210,32.6,19.567,26.169222222222224
170,2023-08-16,211,33.953,18.711,26.209486111111108
171,2023-08-16,212,32.807,18.521,25.281270833333327
172,2023-08-16,213,33.222,18.045,25.32784722222224
173,2023-08-16,214,33.535,17.855,24.853118055555555
174,2023-08-16,215,32.394,19.662,25.75809722222223
175,2023-08-16,216,33.326,19.092,26.375090277777776
176,2023-08-16,217,33.43,17.95,26.04977083333333
177,2023-08-16,218,34.268,20.043,26.88059722222223
178,2023-08-16,219,33.639,20.138,26.44206944444443
179,2023-08-16,220,32.807,19.662,26.251875000000005
180,2023-08-16,221,33.743,18.616,26.02866666666667
181,2023-08-16,222,32.704,18.806,25.839652777777772
182,2023-08-16,223,34.903,18.521,26.202597222222224
183,2023-08-16,224,32.704,18.616,25.386847222222222
184,2023-08-16,225,33.3261111111111,18.426111111111112,26.028182870370355
185,2023-08-16,226,33.743,18.521,26.238284722222215
186,2023-08-16,227,33.848,18.616,25.86102777777777
187,2023-08-16,228,33.639,18.331,25.904138888888887
188,2023-08-16,229,32.911,19.187,25.87084027777777
189,2023-08-16,230,32.6,19.472,25.569187500000012
190,2023-08-16,231,31.472,18.806,24.531027777777766
191,2023-08-16,232,34.268,19.282,26.545388888888883
192,2023-08-16,233,33.535,19.377,26.329694444444456
193,2023-08-16,234,33.535,17.379,25.561506944444453
194,2023-08-16,235,32.497,18.236,25.24079861111111
195,2023-08-16,236,32.6,18.14,24.181756944444437
196,2023-08-16,237,33.639,17.855,25.802548611111106
197,2023-08-16,238,30.862,19.187,25.313374999999997
198,2023-08-16,239,29.853,18.901,24.14972916666667
199,2023-08-16,240,,,
200,2023-08-17,201,30.76,20.234,25.183541666666667
201,2023-08-17,202,32.086,20.234,25.263249999999985
202,2023-08-17,203,32.086,21.091,25.682631944444463
203,2023-08-17,204,33.43,19.282,24.989868055555554
204,2023-08-17,205,32.497,19.567,25.14274305555556
205,2023-08-17,206,31.166,16.808,23.745611111111117
206,2023-08-17,207,30.862,17.189,23.44727083333333
207,2023-08-17,208,31.88,18.901,24.883618055555566
208,2023-08-17,209,31.472,20.805,25.42871527777778
209,2023-08-17,210,32.086,20.519,25.329763888888902
210,2023-08-17,211,32.188,19.853,25.298527777777785
211,2023-08-17,212,32.188,19.377,24.544381944444442
212,2023-08-17,213,32.704,18.901,24.508104166666673
213,2023-08-17,214,32.086,19.092,24.16127083333334
214,2023-08-17,215,30.76,20.615,24.998958333333352
215,2023-08-17,216,32.497,19.853,25.39343055555556
216,2023-08-17,217,32.291,19.092,24.847833333333337
217,2023-08-17,218,32.291,20.901,25.873944444444454
218,2023-08-17,219,32.188,21.282,25.649909722222233
219,2023-08-17,220,30.862,20.71,25.4128888888889
220,2023-08-17,221,32.6,20.138,25.385034722222223
221,2023-08-17,222,32.291,19.853,24.690854166666675
222,2023-08-17,223,33.326,19.948,25.428680555555566
223,2023-08-17,224,30.862,19.758,24.75504166666666
224,2023-08-17,225,31.47222222222222,19.66222222222222,25.002947530864194
225,2023-08-17,226,32.086,19.377,25.25231944444445
226,2023-08-17,227,31.574,20.043,25.022673611111117
227,2023-08-17,228,31.983,20.138,25.13468055555556
228,2023-08-17,229,32.704,20.138,25.092437500000003
229,2023-08-17,230,31.574,20.043,24.631611111111116
230,2023-08-17,231,30.054,19.567,23.98059722222221
231,2023-08-17,232,32.911,20.329,25.578020833333337
232,2023-08-17,233,32.6,20.519,25.568777777777772
233,2023-08-17,234,32.394,18.616,24.60556250000001
234,2023-08-17,235,31.166,19.282,24.311840277777787
235,2023-08-17,236,32.394,19.187,23.857187500000006
236,2023-08-17,237,31.983,18.996,24.871125000000003
237,2023-08-17,238,29.652,20.234,24.35177083333333
238,2023-08-17,239,29.252,19.758,23.77929166666665
239,2023-08-17,240,,,
240,2023-08-18,201,32.704,18.045,25.421701388888874
241,2023-08-18,202,35.115,18.14,25.19564583333333
242,2023-08-18,203,35.222,18.996,25.956416666666655
243,2023-08-18,204,35.435,16.999,25.065423611111097
