7,9,14,15,16,20,22,24,25,27,buffer,logger,geometry_coords,lon,lat
0,8,0,0,0,0,0,0,0,0,10,206,"[(7.295289079328646, 47.13854860880124), (7.295288468353479, 47.138539791545604), (7.295286593751975, 47.138531057610656), (7.29528347357816, 47.13852249110887), (7.295279137881583, 47.138514174540234), (7.295273628417843, 47.1385061879977), (7.295266998246496, 47.13849860839587), (7.295259311220009, 47.1384915087303), (7.29525064136884, 47.13848495737446), (7.295241072188445, 47.138479017421275), (7.2952306958352136, 47.138473746075455), (7.295219612238926, 47.13846919410284), (7.295207928140365, 47.13846540534121), (7.295195756063399, 47.138462416278195), (7.295183213231296, 47.13846025569998), (7.29517042043785, 47.138458944414054), (7.295157500884042, 47.13845849504874), (7.295144578991621, 47.138458911931664), (7.295131779204854, 47.13846019104795), (7.29511922479208, 47.13846232007924), (7.295107036658604, 47.138465278521736), (7.295095332182339, 47.13846903788419), (7.295084224083386, 47.138473561962094), (7.295073819338509, 47.138478807186274), (7.295064218150901, 47.138484723042545), (7.295055512985198, 47.13849125255819), (7.295047787676955, 47.1384983328506), (7.295041116625289, 47.138505895732955), (7.295035564076371, 47.138513868370666), (7.295031183504683, 47.13852217398306), (7.295028017097996, 47.13853073258271), (7.295026095351098, 47.13853946174567), (7.295025436772062, 47.13854827740544), (7.2950260477039715, 47.13855709466244), (7.295027922263855, 47.138565828601585), (7.295031042399272, 47.13857439511023), (7.295035378062164, 47.13858271168814), (7.2950408874982156, 47.13859069824198), (7.295047517648941, 47.13859827785669), (7.295055204662659, 47.13860537753621), (7.295063874509411, 47.13861192890662), (7.295073443693903, 47.138617868874384), (7.295083820059592, 47.1386231402342), (7.2950949036762225, 47.138627692219764), (7.295106587802223, 47.13863148099275), (7.295118759912671, 47.138634470065114), (7.295131302783014, 47.13863663065026), (7.295144095617993, 47.13863794194049), (7.2951570152150245, 47.138638391307296), (7.295169937150699, 47.138637974423006), (7.2951827369790925, 47.13863669530248), (7.29519529143026, 47.13863456626439), (7.29520747959742, 47.13863160781265), (7.295219184101374, 47.13862784843891), (7.295230292220951, 47.138623324348096), (7.295240696978594, 47.138618079109925), (7.295250298170618, 47.138612163239095), (7.295259003332225, 47.1386056337089), (7.295266728628013, 47.13859855340243), (7.2952733996593375, 47.138590990507154), (7.295278952180816, 47.13858301785812), (7.295283332719022, 47.13857471223636), (7.295286499087462, 47.13856615362978), (7.295288420792829, 47.13855742446249), (7.295289079328646, 47.13854860880124)]",7.295157258049947,47.13854844319699
0,4,0,0,0,2,2,0,0,0,10,228,"[(7.271574617045095, 47.14221631886739), (7.271574009936845, 47.14220750149365), (7.271572139078747, 47.14219876717969), (7.271569022488777, 47.142190200041654), (7.271564690181966, 47.14218188258565), (7.271559183881275, 47.14217389491323), (7.271552556615789, 47.14216631394988), (7.27154487221, 47.1421592127042), (7.2715362046691165, 47.142152659564864), (7.271526637466358, 47.14214671764205), (7.271516262739061, 47.14214144415946), (7.271505180401344, 47.14213688990336), (7.271493497181879, 47.14213309873363), (7.271481325596063, 47.14213010716115), (7.271468782862438, 47.14212794399617), (7.27145598977384, 47.142126630071104), (7.271443069534104, 47.14212617803971), (7.2714301465715785, 47.14212659225527), (7.271417345340839, 47.14212786872868), (7.271404789124129, 47.14212999516691), (7.271392598844127, 47.14213295109119), (7.2713808918994145, 47.142136708034585), (7.271369781033869, 47.14214122981579), (7.271359373250896, 47.142146472887774), (7.271349768782948, 47.14215238675708), (7.271341060126247, 47.142158914470194), (7.271333331149973, 47.14216599316179), (7.271326656288569, 47.14217355466044), (7.2713210998248945, 47.14218152614489), (7.271316715271128, 47.142189830845716), (7.2713135448533945, 47.14219838878409), (7.271311619105112, 47.14220711754259), (7.27131095657288, 47.14221593305849), (7.271311563637863, 47.14222475043358), (7.271313434454327, 47.14223348475172), (7.271316551005884, 47.1422420518966), (7.271320883278985, 47.142250369361825), (7.271326389551964, 47.142258357045556), (7.271333016796799, 47.142265938021765), (7.271340701189796, 47.14227303928147), (7.271349368726234, 47.142279592435315), (7.27135893593307, 47.14228553437273), (7.2713693106728, 47.14229080786934), (7.271380393030836, 47.14229536213837), (7.271392076277722, 47.14229915331945), (7.271404247897008, 47.14230214490132), (7.27141679066887, 47.14230430807324), (7.271429583798994, 47.1423056220026), (7.271442504081959, 47.14230607403553), (7.271455427087747, 47.142305659818554), (7.271468228360123, 47.142304383341006), (7.271480784615246, 47.14230225689591), (7.2714929749289565, 47.14229930096235), (7.271504681901381, 47.14229554400769), (7.271515792787577, 47.14229102221361), (7.271526200583344, 47.142285779127626), (7.271535805055736, 47.14227986524376), (7.271544513708359, 47.142273337516095), (7.271552242672201, 47.142266258810494), (7.2715589175132855, 47.14225869729891), (7.271564473949539, 47.142250725803045), (7.271568858469836, 47.14224242109293), (7.271572028849331, 47.142233863147545), (7.2715739545560885, 47.142225134384795), (7.271574617045095, 47.14221631886739)]",7.271442786808516,47.142216126056574
0,4,0,0,0,2,2,0,0,0,10,217,"[(7.283805156424978, 47.14427582815526), (7.28380454727735, 47.14426701085046), (7.283802674350218, 47.14425827673992), (7.283799555681494, 47.14424970993776), (7.283795221306215, 47.144241392946995), (7.283789712967275, 47.144233405864554), (7.283783083713381, 47.144225825610285), (7.283775397388176, 47.14421872518598), (7.2837667280153555, 47.144212172972416), (7.283757159085772, 47.144206232070815), (7.283746782753406, 47.14420095969501), (7.283735698947829, 47.14419640662071), (7.2837240144118445, 47.144192616696394), (7.2837118416735285, 47.14418962642083), (7.283699297962526, 47.14418746459192), (7.2836865040810865, 47.14418615202915), (7.283673583240676, 47.14418570137317), (7.283660659875429, 47.14418611696398), (7.283647858443798, 47.144187394799346), (7.283635302229962, 47.144189522572866), (7.2836231121565795, 47.14419247979324), (7.283611405620226, 47.14419623798082), (7.283600295360864, 47.144200760942425), (7.28358988837605, 47.144206005119585), (7.283580284890554, 47.144211920008296), (7.283571577391139, 47.14421844864509), (7.283563849735834, 47.14422552815584), (7.283557176346362, 47.144233090361254), (7.28355162149141, 47.144241062433224), (7.283547238667661, 47.14424936759665), (7.283544070084584, 47.144257925868274), (7.28354214625792, 47.14426665482743), (7.283541485715769, 47.14427547040953), (7.28354209482013, 47.144284287715664), (7.2835439677056275, 47.14429302183044), (7.283547086335942, 47.14430158863941), (7.283551420677518, 47.14430990563946), (7.283556928988754, 47.14431789273318), (7.28356355822201, 47.144325473000336), (7.283571244534434, 47.144332573438625), (7.283579913902822, 47.14433912566674), (7.283589482836492, 47.14434506658294), (7.283599859181306, 47.14435033897274), (7.283610943007217, 47.14435489205997), (7.283622627570637, 47.14435868199566), (7.283634800342434, 47.144361672280574), (7.283647344091682, 47.144363834116426), (7.283660138014656, 47.14436514668345), (7.283673058898302, 47.14436559734097), (7.283685982306815, 47.144365181748725), (7.283698783780081, 47.14436390390925), (7.2837113400323235, 47.14436177612876), (7.283723530139409, 47.14435881889924), (7.283735236703463, 47.144355060700356), (7.283746346983466, 47.1443505377259), (7.28375675398106, 47.1443452935347), (7.28376635747099, 47.144339378631415), (7.283775064966319, 47.144332849980096), (7.283782792609173, 47.14432577045528), (7.283789465978313, 47.144318208236996), (7.283795020805829, 47.14431023615359), (7.283799403596096, 47.144301930980916), (7.283802572140927, 47.14429337270228), (7.2838044959260575, 47.14428464373882), (7.283805156424978, 47.14427582815526)]",7.283673321069928,47.14427564937602
0,5,0,0,0,0,2,0,1,0,10,205,"[(7.265280766158072, 47.144741330988545), (7.265280160058633, 47.1447325135868), (7.265278290139923, 47.14472377917554), (7.265275174410876, 47.144715211871876), (7.265270842878225, 47.14470689418358), (7.265265337257482, 47.14469890621424), (7.265258710571179, 47.14469132489245), (7.265251026638237, 47.144684223230065), (7.265242359459303, 47.14467766961989), (7.265232792504113, 47.144671727176544), (7.265222417907624, 47.14466645312885), (7.2652113355826895, 47.14466189826846), (7.265199652257861, 47.144658106461044), (7.265187480449552, 47.14465511422362), (7.265174937378441, 47.14465295037295), (7.265162143840623, 47.144651635747955), (7.265149223044247, 47.144651183009145), (7.265136299423036, 47.14465159651664), (7.265123497437899, 47.144652872288155), (7.265110940378346, 47.14465499803734), (7.265098749175182, 47.144657953292196), (7.265087041235865, 47.144661709592086), (7.265075929313857, 47.14466623076207), (7.265065520422742, 47.14467147326085), (7.265055914805637, 47.14467738660062), (7.265047204969843, 47.14468391383281), (7.265039474795877, 47.14469099209685), (7.26503279872973, 47.14469855322538), (7.265027241065858, 47.14470652440083), (7.2650228553280005, 47.14471482885654), (7.265019683753686, 47.14472338661617), (7.2650177568874685, 47.14473211526399), (7.26501709328672, 47.14474093073836), (7.265017699342889, 47.144749748141464), (7.265019569219956, 47.144758482556895), (7.265022684910585, 47.144767049867404), (7.265027016409517, 47.14477536756496), (7.265032522002542, 47.14478335554554), (7.265039148668185, 47.14479093688025), (7.26504683258833, 47.14479803855661), (7.265055499762812, 47.144804592181345), (7.265065066722065, 47.14481053463924), (7.265075441330986, 47.144815808701), (7.265086523676235, 47.14482036357431), (7.265098207028483, 47.14482415539309), (7.265110378870263, 47.14482714763982), (7.265122921979608, 47.14482931149749), (7.265135715558959, 47.144830626126755), (7.265148636398561, 47.144831078867085), (7.265161560063042, 47.144830665358235), (7.265174362089824, 47.144829389582526), (7.265186919187793, 47.14482726382649), (7.265199110424674, 47.144824308562434), (7.265210818391711, 47.14482055225122), (7.265221930334375, 47.1448160310684), (7.265232339238293, 47.144810788555574), (7.265241944859847, 47.1448048752013), (7.265250654691578, 47.1447983479545), (7.265258384853112, 47.144791269676425), (7.265265060898944, 47.144783708534945), (7.265270618535396, 47.14477573734819), (7.265275004239785, 47.14476743288312), (7.265278175775864, 47.14475887511651), (7.26528010260055, 47.144750146464396), (7.265280766158072, 47.144741330988545)]",7.2651489297219,47.14474113095705
0,5,0,0,0,0,1,0,2,0,10,221,"[(7.263745093962863, 47.146654800678355), (7.263744488094895, 47.146645983272464), (7.263742618360063, 47.14663724884014), (7.263739502765533, 47.146628681498704), (7.263735171316742, 47.146620363756206), (7.2637296657283885, 47.146612375716934), (7.2637230390227, 47.14660479430991), (7.263715355018776, 47.14659769254807), (7.263706687717961, 47.146591138825016), (7.263697120591149, 47.14658519625648), (7.263686745774958, 47.146579922072476), (7.263675663184363, 47.14657536706604), (7.263663979550459, 47.146571575104176), (7.2636518073926455, 47.146568582705456), (7.263639263934973, 47.146566418688096), (7.263626469977246, 47.14656510389274), (7.263613548731666, 47.14656465098144), (7.263600624636279, 47.14656506431605), (7.263587822156561, 47.14656633991587), (7.263575264586789, 47.14656846549631), (7.263563072862668, 47.14657142058694), (7.263551364396692, 47.146575176728696), (7.263540251947385, 47.146579697748095), (7.263529842533404, 47.14658494010546), (7.2635202364029166, 47.14659085331419), (7.2635115260681475, 47.14659738042705), (7.263503795414438, 47.14660445858465), (7.263497118892389, 47.14661201962055), (7.263491560800851, 47.14661999071816), (7.263487174667683, 47.146628295111505), (7.263484002734216, 47.146636852824905), (7.263482075548462, 47.14664558144306), (7.263481411670873, 47.146654396904594), (7.263482017495569, 47.14666321431187), (7.263483887188756, 47.14667194874836), (7.263487002744864, 47.1466805160967), (7.263491334159938, 47.146688833848415), (7.263496839720565, 47.14669682189892), (7.263503466405596, 47.14670440331882), (7.263511150396715, 47.14671150509468), (7.263519817693078, 47.146718058832306), (7.2635293848239515, 47.14672400141539), (7.263539759652569, 47.146729275613446), (7.263550842263484, 47.14673383063283), (7.263562525924805, 47.14673762260605), (7.263574698116087, 47.1467406150141), (7.263587241612, 47.14674277903839), (7.263600035611262, 47.146744093838116), (7.2636129569000705, 47.146744546750874), (7.263625881038732, 47.14674413341493), (7.263638683560094, 47.146742857810864), (7.26365124116829, 47.146740732223634), (7.263663432926128, 47.1467377771238), (7.263675141419828, 47.14673402097074), (7.263686253889797, 47.14672949993842), (7.26369666331658, 47.1467242575671), (7.263706269451523, 47.14671834434379), (7.263714979782226, 47.146711817216335), (7.263722710423507, 47.14670473904474), (7.263729386925244, 47.14669717799588), (7.263734944989359, 47.14668920688693), (7.2637393310890594, 47.146680902484235), (7.2637425029842895, 47.14667234476384), (7.263744430128508, 47.14666361614138), (7.263745093962863, 47.146654800678355)]",7.263613252816369,47.146654598885114
0,1,0,0,0,1,0,1,5,0,10,227,"[(7.261076005924807, 47.15039298484867), (7.261075400454521, 47.150384167436464), (7.261073531024899, 47.15037543296839), (7.2610704156401695, 47.15036686556213), (7.261066084303743, 47.150358547726306), (7.261060578729245, 47.150350559566206), (7.261053951938765, 47.15034297801192), (7.261046267752215, 47.150335876077826), (7.261037600172702, 47.15032932215923), (7.26102803267381, 47.15032337937372), (7.261017657395732, 47.1503181049534), (7.26100657425789, 47.150313549693536), (7.260994889996658, 47.15030975746368), (7.260982717137473, 47.15030676478483), (7.2609701729111364, 47.15030460047808), (7.260957378124856, 47.15030328538668), (7.260944455998822, 47.15030283217568), (7.260931530979546, 47.15030324520973), (7.26091872754141, 47.15030452051108), (7.260906168987919, 47.150306645797954), (7.260893976264255, 47.15030960060279), (7.26088226679253, 47.150313356469304), (7.260871153340959, 47.15031787722664), (7.260860742937851, 47.15032311933761), (7.260851135840897, 47.15032903231799), (7.260842424571636, 47.15033555922281), (7.260834693024401, 47.1503426371946), (7.260828015658404, 47.1503501980688), (7.26082245678062, 47.15035816903032), (7.260818069926476, 47.150366473314484), (7.260814897344256, 47.15037503094669), (7.260812969588213, 47.150383759512415), (7.260812305224293, 47.150392574950786), (7.260812910651301, 47.15040139236434), (7.260814780039267, 47.15041012683659), (7.260817895385572, 47.1504186942497), (7.260822226688272, 47.150427012094724), (7.2608277322350405, 47.150435000266114), (7.260834359004854, 47.15044258183324), (7.260842043178596, 47.15044968378134), (7.260850710753649, 47.150456237714515), (7.2608602782566045, 47.15046218051459), (7.260870653547111, 47.15046745494894), (7.260881736705268, 47.15047201022173), (7.260893420993919, 47.15047580246297), (7.260905593886578, 47.15047879515118), (7.260918138151157, 47.150480959464886), (7.260930932978974, 47.15048227456062), (7.260943855148248, 47.150482727773095), (7.2609567802108, 47.150482314737694), (7.2609695836905885, 47.150481039432144), (7.260982142282512, 47.150478914138446), (7.260994335039901, 47.1504759593244), (7.261006044539356, 47.15047220344655), (7.261017158011591, 47.150467682676314), (7.261027568427507, 47.150462440551394), (7.26103717552892, 47.15045652755643), (7.261045886794119, 47.15045000063704), (7.261053618328926, 47.15044292265119), (7.261060295674607, 47.15043536176406), (7.261065854524971, 47.15042739079124), (7.2610702413456405, 47.150419086497735), (7.26107341388962, 47.15041052885854), (7.261075341604123, 47.15040180028853), (7.261076005924807, 47.15039298484867)]",7.2609441555740455,47.15039277999336
0,2,0,0,0,3,3,0,0,0,10,216,"[(7.238962841807256, 47.12519970618058), (7.238962240265687, 47.125190888600784), (7.2389603753256395, 47.12518215372238), (7.238957264948094, 47.12517358566707), (7.238952939088257, 47.12516526694974), (7.238947439406992, 47.12515727768403), (7.238940818869648, 47.1251496948108), (7.2389331412359095, 47.125142591357076), (7.238924480445781, 47.125136035732815), (7.238914919907447, 47.125130091072016), (7.238904551694088, 47.12512481462486), (7.238893475657074, 47.125120257206156), (7.238881798464402, 47.12511646270621), (7.238869632573432, 47.125113467667894), (7.238857095147858, 47.125111300935004), (7.238844306929398, 47.12510998337421), (7.238831391074987, 47.12510952767428), (7.238818471970739, 47.125109938223886), (7.238805674034071, 47.12511121106918), (7.238793120515509, 47.12511333395204), (7.238780932311744, 47.12511628642803), (7.238769226801357, 47.125120040063344), (7.238758116714418, 47.12512455870861), (7.238747709046832, 47.12512979884692), (7.238738104029943, 47.125135710013126), (7.238729394165257, 47.12514223527963), (7.238721663333584, 47.12514931180484), (7.2387149859872375, 47.1251568714381), (7.238709426433005, 47.125164841376204), (7.238705038212833, 47.125173144864426), (7.2387018635881555, 47.12518170193584), (7.2386999331329, 47.125190430181185), (7.238699265438998, 47.1251992455428), (7.238699866937326, 47.12520806312394), (7.238701731835755, 47.12521679800649), (7.238704842174893, 47.12522536606866), (7.238709168001023, 47.125233684795234), (7.2387146676545635, 47.125241674072214), (7.238721288171243, 47.12524925695828), (7.238728965792159, 47.125256360426036), (7.238737626577813, 47.125262916064834), (7.238747187120176, 47.12526886074019), (7.23875755534593, 47.12527413720139), (7.238768631403217, 47.125278694633025), (7.238780308623264, 47.125282489144354), (7.238792474547663, 47.125285484191984), (7.238805012011431, 47.125287650931874), (7.238817800271382, 47.125288968496996), (7.238830716168991, 47.1252894241984), (7.238843635316477, 47.12528901364746), (7.238856433294762, 47.125287740798), (7.238868986851731, 47.12528561790829), (7.2388811750892055, 47.125282665423086), (7.238892880627316, 47.125278911776476), (7.2389039907349195, 47.125274393118396), (7.238914398415324, 47.125269152966055), (7.2389240034366935, 47.12526324178533), (7.238932713297344, 47.12525671650421), (7.2389404441166265, 47.12524963996497), (7.238947121442699, 47.12524208031877), (7.238952680969553, 47.125234110369306), (7.238957069156298, 47.125225806871725), (7.238960243742783, 47.12521724979338), (7.2389621741565495, 47.12520852154368), (7.238962841807256, 47.12519970618058)]",7.238831053622558,47.1251994759553
0,3,0,0,0,1,4,0,1,0,10,211,"[(7.2493610390014975, 47.128143384821925), (7.249360435713353, 47.12813456730256), (7.249358568973304, 47.12812583259894), (7.249355456759674, 47.12811726483098), (7.249351129045341, 47.12810894651082), (7.249345627509037, 47.12810095774839), (7.249339005133969, 47.12809337547957), (7.249331325697528, 47.12808627272566), (7.249322663157069, 47.12807971788981), (7.249313100937645, 47.12807377409851), (7.249302731128613, 47.12806849859343), (7.24929165359672, 47.1280639421804), (7.249279975024354, 47.12806014874001), (7.249267807882167, 47.128057154805006), (7.2492552693458965, 47.12805498920846), (7.249242480167963, 47.12805367280612), (7.249229563514536, 47.12805321827565), (7.24921664377943, 47.12805362999438), (7.249203845386134, 47.12805490399724), (7.249191291589568, 47.12805702801503), (7.249179103289111, 47.12805998159226), (7.249167397864269, 47.12806373628462), (7.249156288044284, 47.12806825593246), (7.249145880822498, 47.12807349700932), (7.249136276425953, 47.12807940904093), (7.249127567350187, 47.128085935091434), (7.249119837468415, 47.12809301231161), (7.249113161223797, 47.12810057254417), (7.249107602912515, 47.1281085429801), (7.24910321606454, 47.128116846859925), (7.249100042928095, 47.12812540421286), (7.249098114062769, 47.12813413262704), (7.249097448045196, 47.12814294804311), (7.249098051290095, 47.12815176556381), (7.249099917988523, 47.128160500271626), (7.249103030163751, 47.128169068046425), (7.249107357844379, 47.12817738637581), (7.249112859352963, 47.12818537514954), (7.249119481707372, 47.12819295743122), (7.249127161131002, 47.128200060199106), (7.2491358236669985, 47.128206615049535), (7.249145385890465, 47.128212558855424), (7.249155755711905, 47.12821783437452), (7.249166833264081, 47.128222390800495), (7.249178511863836, 47.128226184252235), (7.249190679039464, 47.128229178196584), (7.249203217613936, 47.128231343800095), (7.249216006833366, 47.12823266020675), (7.249228923529994, 47.12823311473873), (7.2492418433083445, 47.12823270301862), (7.249254641743263, 47.128231429011585), (7.24926719557823, 47.12822930498698), (7.249279383912396, 47.12822635140049), (7.249291089364956, 47.12822259669687), (7.249302199205598, 47.12821807703615), (7.2493126064401965, 47.12821283594532), (7.249322210841207, 47.128206923899135), (7.249330919912924, 47.128200397834036), (7.249338649782292, 47.12819332059981), (7.2493453260066225, 47.128185760354334), (7.2493508842905205, 47.12817778990708), (7.249355271105054, 47.12816948601789), (7.249358444203295, 47.128160928658005), (7.24936037302712, 47.12815220023946), (7.2493610390014975, 47.128143384821925)]",7.249229243522806,47.12814316652614
0,2,0,0,0,2,3,1,0,0,10,226,"[(7.251081341640758, 47.12243313967021), (7.251080738133513, 47.122424322148404), (7.251078871311838, 47.1224155874614), (7.251075759154851, 47.12240701972888), (7.251071431634875, 47.12239870146271), (7.251065930428779, 47.12239071277227), (7.251059308516588, 47.122383130592766), (7.251051629671228, 47.12237602794459), (7.251042967844369, 47.122369473229966), (7.2510334064541935, 47.122363529574116), (7.2510230375820655, 47.122358254217474), (7.251011961085712, 47.122353697964435), (7.25100028363755, 47.122349904694), (7.250988117697397, 47.12234691093729), (7.250975580429426, 47.12234474552571), (7.250962792573836, 47.12234342931321), (7.2509498772840635, 47.12234297497558), (7.25093695894079, 47.122343386888346), (7.250924161954102, 47.122344661084554), (7.250911609565371, 47.122346785293104), (7.250899422660419, 47.122349739056695), (7.25088771860531, 47.12235349392926), (7.250876610116103, 47.12235801374935), (7.250866204173312, 47.12236325498889), (7.250856600991672, 47.12236916717205), (7.250847893055018, 47.12237569336149), (7.250840164225589, 47.12238277070663), (7.250833488936418, 47.122390331049026), (7.250827931474482, 47.12239830157861), (7.2508235453615715, 47.12240660553493), (7.250820372838829, 47.12241516294652), (7.250818444459943, 47.12242389140095), (7.25081777879685, 47.12243270683846), (7.25081838226086, 47.122441524361626), (7.250820249040923, 47.12245025905285), (7.250823361159517, 47.12245882679219), (7.250827688645794, 47.12246714506758), (7.2508331898241805, 47.122475133769335), (7.2508398117157205, 47.122482715961695), (7.250847490548272, 47.122489818623805), (7.250856152370667, 47.122496373353044), (7.25086571376489, 47.12250231702346), (7.250876082649426, 47.122507592394136), (7.250887159166062, 47.12251214866009), (7.250898836641608, 47.12251594194193), (7.250911002615191, 47.122518935707944), (7.250923539921359, 47.12252110112651), (7.250936327818439, 47.122522417343305), (7.250949243151403, 47.12252287168247), (7.250962161537911, 47.12252245976832), (7.250974958566212, 47.12252118556791), (7.250987510993337, 47.1225190613526), (7.250999697931987, 47.12251610757971), (7.251011402014806, 47.12251235269587), (7.251022510524667, 47.12250783286293), (7.251032916480264, 47.12250259160937), (7.251042519666366, 47.12249667941169), (7.251051227598972, 47.122490153207636), (7.251058956415995, 47.12248307584846), (7.251065631684885, 47.12247551549312), (7.251071189119434, 47.122467544952244), (7.251075575198914, 47.12245924098657), (7.251078747683458, 47.12245068356799), (7.251080676020854, 47.12244195510923), (7.251081341640758, 47.12243313967021)]",7.250949560218269,47.12243292334798
0,4,0,0,0,1,1,0,2,0,10,213,"[(7.2540933990641845, 47.11991951050485), (7.254092795089003, 47.119910692993884), (7.254090927863393, 47.11990195835084), (7.254087815370359, 47.11989339069503), (7.2540834875854605, 47.11988507253761), (7.254077986188118, 47.119877083986864), (7.254071364160203, 47.1198695019767), (7.254063685275746, 47.11986239952587), (7.254055023486802, 47.11985584503462), (7.254045462211183, 47.11984990162611), (7.254035093529154, 47.119844626538345), (7.254024017296611, 47.11984007057317), (7.254012340183427, 47.11983627760681), (7.2540001746461975, 47.119833284167434), (7.253987637845209, 47.11983111908336), (7.253974850516172, 47.11982980320548), (7.253961935807446, 47.11982934920626), (7.253949018094112, 47.119829761457986), (7.2539362217802035, 47.119831035990515), (7.253923670100601, 47.1198331605294), (7.2539114839342975, 47.11983611461429), (7.253899780640253, 47.11983986979591), (7.2538886729271885, 47.119844389909865), (7.25387826776815, 47.11984963142528), (7.253868665370321, 47.11985554386363), (7.253859958209987, 47.119862070285144), (7.25385223014191, 47.119869147837), (7.253845555591794, 47.11987670835877), (7.253839998839494, 47.11988467903853), (7.253835613399973, 47.11989298311462), (7.253832441507885, 47.119901540614315), (7.253830513710844, 47.11991026912426), (7.25382984857518, 47.119919084584275), (7.253830452507133, 47.11992790209664), (7.253832319691134, 47.11993663674388), (7.253835432145781, 47.119945204406484), (7.2538397598969855, 47.11995352257313), (7.253845261266622, 47.11996151113518), (7.253851883273892, 47.11996909315818), (7.2538595621455455, 47.119976195623025), (7.253868223930029, 47.11998275012883), (7.253877785209697, 47.11998869355195), (7.253888153904133, 47.11999396865374), (7.253899230156962, 47.11999852463181), (7.25391090729753, 47.120002317609554), (7.253923072868193, 47.12000531105827), (7.253935609707371, 47.120007476149304), (7.253948397077899, 47.120008792031534), (7.2539613118298165, 47.120009246032225), (7.253974229586376, 47.120008833779124), (7.253987025941893, 47.1200075592424), (7.253999577659883, 47.12000543469669), (7.254011763859876, 47.12000248060255), (7.254023467181627, 47.1199987254097), (7.254034574915339, 47.11999420528285), (7.25404498008718, 47.119988963753464), (7.2540545824894735, 47.11998305130053), (7.254063289645756, 47.11997652486448), (7.254071017701424, 47.11996944729856), (7.254077692231256, 47.119961886763896), (7.25408324895617, 47.11995391607268), (7.254087634362262, 47.1199456119873), (7.254090806216155, 47.11993705448067), (7.25409273397171, 47.1199283259664), (7.2540933990641845, 47.11991951050485)]",7.25396162381916,47.119919297638205
