,hour,logger,uhi,Name,x,y,city_index
59,1,220,3.95652564102564,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995,1.2997929167099207
60,1,221,3.2411025641025635,Champagne-Piano,7.263613252816366,47.14665459886711,0.5843698397868443
61,1,222,2.858192307692307,Spital,7.244246935126219,47.147034375760036,0.20145958337658762
62,1,223,3.191,Altersheim-erlacher,7.2573452439864825,47.1258438271483,0.5342672756842802
63,1,224,2.5658589743589753,Bözingen,7.271159682945557,47.15111046676412,-0.09087374995674576
64,1,225,2.2338290598290595,Swisstennis,7.2784280163168065,47.159005975110944,-0.4229036644866598
65,1,226,2.7551153846153844,Port Thielle,7.25094956021827,47.12243292332993,0.09838266029966442
66,1,227,3.107884615384615,Altersheim-redenweg,7.260944155574042,47.15039277997535,0.4511518910688956
67,1,228,2.7710256410256404,Südstrasse,7.271442786808509,47.14221612603856,0.11429291670992105
68,1,229,2.853141025641026,Viaductstrasse,7.238633407181197,47.135700564647706,0.1964083013253054
69,1,230,2.3119047619047617,Vingelz,7.220957635875876,47.13074150165554,0.1277887667887676
70,1,231,2.388948717948718,Nidau-Lac,7.232283739199284,47.12621951507841,-0.2677840063670021
71,1,232,3.580000000000001,Champagne-Blumen,7.255567533607622,47.14423869874925,0.9232672756842799
72,1,233,3.635846153846155,Madretsch-Zukunft,7.249217573272106,47.13327968634356,0.9791134295304342
73,1,234,1.0922564102564098,Bözingenfeld,7.292273509911332,47.15891885527405,-1.5644763140593103
74,1,235,2.6190512820512812,Altersheim-Reid,7.256578930803547,47.15067194726373,-0.037681442264438
75,1,236,1.3003333333333333,Taubenloch,7.267614387206042,47.15370810175957,-1.3563993909823864
76,1,237,1.689371794871795,Rolex,7.292424384479668,47.16303529232208,-0.9673609294439246
77,1,238,2.4846794871794864,Museum,7.241696082617558,47.13892945858104,-0.17205323713623302
78,1,239,2.271230769230769,Nidau-wald,7.232609634845101,47.12543119683497,-0.38550195508495094
79,1,240,,Längholz-replacement,7.26624170539283,47.128434760378624,
80,2,201,3.7517564102564096,Robert-Walser-Platz,7.241111393028388,47.13079517749481,0.8348680663690786
81,2,202,3.1690128205128203,Hafen,7.236273281519853,47.130697668001005,0.25212447662548915
82,2,203,4.3943717948717955,Zentralplatz,7.2469608738162705,47.136632907460786,1.4774834509844637
83,2,204,2.69223076923077,Stadtpark,7.253368987131442,47.14103925664875,-0.22465757465656225
84,2,205,2.833282051282051,Ile de la Suze,7.265148929721899,47.14474113093907,-0.08360629260527994
85,2,206,0.0,rural reference,7.295157258049944,47.13854844317897,-2.9168883438873316
86,2,207,-0.1927179487179486,Swiss Meteo Reference,7.415043620428569,47.17900519328959,-3.1096062926052803
87,2,208,2.6006410256410244,Möösli,7.262326212167894,47.13000983323275,-0.3162473182463055
88,2,209,4.0184358974358965,Madrestch-Piano,7.25576387028088,47.135385241082226,1.1015475535485661
89,2,210,3.9058589743589742,Congresshaus,7.248791114258848,47.134961027557246,0.988970630471643
90,2,211,3.185602564102564,Mühlefeld,7.249229243522805,47.12814316650811,0.26871422021523267
91,2,212,2.4205256410256415,Seepark,7.230545882730043,47.133873786834684,-0.4963627028616902
92,2,213,1.8532051282051283,Port NBK,7.253961623819155,47.11991929762015,-1.063683215682203
93,2,214,2.2857564102564103,Längholz,7.266219234607871,47.12849563209389,-0.6311319336309206
94,2,215,3.5345384615384603,Old City,7.245634985865393,47.14201400637538,0.6176501176511301
95,2,216,3.23374358974359,Nidau-mittestrasse,7.238831053622557,47.125199475937286,0.31685524585625824
96,2,217,2.000205128205128,Geyisreid,7.283673321069929,47.14427564935802,-0.9166832156822031
97,2,218,4.35325641025641,Bahnhof,7.243143648481159,47.13334736683636,1.436368066369079
98,2,219,4.376897435897436,New City,7.246485268059931,47.13873185875089,1.460009092010104
99,2,220,4.153038461538462,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995,1.2361501176511298
100,2,221,3.457602564102564,Champagne-Piano,7.263613252816366,47.14665459886711,0.5407142202152327
101,2,222,3.3424871794871795,Spital,7.244246935126219,47.147034375760036,0.42559883559984796
102,2,223,3.302576923076922,Altersheim-erlacher,7.2573452439864825,47.1258438271483,0.3856885791895918
103,2,224,2.9887692307692313,Bözingen,7.271159682945557,47.15111046676412,0.07188088688189928
104,2,225,2.377252136752138,Swisstennis,7.2784280163168065,47.159005975110944,-0.5396362071351937
105,2,226,2.8813589743589754,Port Thielle,7.25094956021827,47.12243292332993,-0.03552936952835709
106,2,227,3.3658717948717958,Altersheim-redenweg,7.260944155574042,47.15039277997535,0.4489834509844636
107,2,228,3.1389358974358967,Südstrasse,7.271442786808509,47.14221612603856,0.222047553548566
108,2,229,3.188846153846154,Viaductstrasse,7.238633407181197,47.135700564647706,0.2719578099588225
109,2,230,2.8354285714285714,Vingelz,7.220957635875876,47.13074150165554,0.307818681318682
110,2,231,2.683410256410256,Nidau-Lac,7.232283739199284,47.12621951507841,-0.23347808747707505
111,2,232,3.805987179487179,Champagne-Blumen,7.255567533607622,47.14423869874925,0.8890988355998483
112,2,233,3.8637692307692304,Madretsch-Zukunft,7.249217573272106,47.13327968634356,0.9468808868818991
113,2,234,1.3791025641025638,Bözingenfeld,7.292273509911332,47.15891885527405,-1.5377857797847672
114,2,235,2.995076923076922,Altersheim-Reid,7.256578930803547,47.15067194726373,0.0781885791895915
115,2,236,1.864282051282052,Taubenloch,7.267614387206042,47.15370810175957,-1.0526062926052806
116,2,237,1.9246282051282055,Rolex,7.292424384479668,47.16303529232208,-0.9922601387591268
117,2,238,2.8641794871794874,Museum,7.241696082617558,47.13892945858104,-0.05270885670784413
118,2,239,2.6822307692307694,Nidau-wald,7.232609634845101,47.12543119683497,-0.23465757465656217
119,2,240,,Längholz-replacement,7.26624170539283,47.128434760378624,
120,3,201,3.649217948717948,Robert-Walser-Platz,7.241111393028388,47.13079517749481,0.7596592904022057
121,3,202,3.1654743589743584,Hafen,7.236273281519853,47.130697668001005,0.27591570065861565
122,3,203,4.304282051282052,Zentralplatz,7.2469608738162705,47.136632907460786,1.414723392966308
123,3,204,2.666076923076923,Stadtpark,7.253368987131442,47.14103925664875,-0.22348173523882026
124,3,205,2.7886538461538457,Ile de la Suze,7.265148929721899,47.14474113093907,-0.10090481216189737
125,3,206,0.0,rural reference,7.295157258049944,47.13854844317897,-2.8895586583157424
126,3,207,-0.023256410256410395,Swiss Meteo Reference,7.415043620428569,47.17900519328959,-2.912815068572153
127,3,208,2.3383333333333334,Möösli,7.262326212167894,47.13000983323275,-0.5512253249824104
128,3,209,3.9528846153846158,Madrestch-Piano,7.25576387028088,47.135385241082226,1.0633259570688718
129,3,210,3.8580769230769216,Congresshaus,7.248791114258848,47.134961027557246,0.9685182647611799
130,3,211,3.0241666666666664,Mühlefeld,7.249229243522805,47.12814316650811,0.13460800835092343
131,3,212,2.3989871794871798,Seepark,7.230545882730043,47.133873786834684,-0.4905714788285637
132,3,213,1.906179487179486,Port NBK,7.253961623819155,47.11991929762015,-0.9833791711362563
133,3,214,2.371897435897436,Längholz,7.266219234607871,47.12849563209389,-0.5176612224183075
134,3,215,3.482999999999999,Old City,7.245634985865393,47.14201400637538,0.5934413416842566
135,3,216,3.1843974358974356,Nidau-mittestrasse,7.238831053622557,47.125199475937286,0.294838777581693
136,3,217,2.0305641025641035,Geyisreid,7.283673321069929,47.14427564935802,-0.8589945557516404
137,3,218,4.268282051282052,Bahnhof,7.243143648481159,47.13334736683636,1.3787233929663072
138,3,219,4.3278205128205105,New City,7.246485268059931,47.13873185875089,1.4382618545047692
139,3,220,4.151448717948719,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995,1.261890059632975
140,3,221,3.407423076923077,Champagne-Piano,7.263613252816366,47.14665459886711,0.5178644186073336
141,3,222,3.240038461538462,Spital,7.244246935126219,47.147034375760036,0.35047980322271843
142,3,223,3.2274615384615393,Altersheim-erlacher,7.2573452439864825,47.1258438271483,0.33790288014579534
143,3,224,3.0525641025641024,Bözingen,7.271159682945557,47.15111046676412,0.1630054442483596
144,3,225,2.436094017094018,Swisstennis,7.2784280163168065,47.159005975110944,-0.4534646412217251
145,3,226,2.7985384615384614,Port Thielle,7.25094956021827,47.12243292332993,-0.09102019677728175
146,3,227,3.388730769230768,Altersheim-redenweg,7.260944155574042,47.15039277997535,0.49917211091502584
147,3,228,3.1562564102564115,Südstrasse,7.271442786808509,47.14221612603856,0.26669775194066714
148,3,229,3.128743589743589,Viaductstrasse,7.238633407181197,47.135700564647706,0.23918493142784655
149,3,230,2.698238095238095,Vingelz,7.220957635875876,47.13074150165554,0.21148880748880758
150,3,231,2.688358974358975,Nidau-Lac,7.232283739199284,47.12621951507841,-0.20119968395676893
151,3,232,3.736730769230766,Champagne-Blumen,7.255567533607622,47.14423869874925,0.8471721109150263
152,3,233,3.7269358974358977,Madretsch-Zukunft,7.249217573272106,47.13327968634356,0.8373772391201542
153,3,234,1.411730769230769,Bözingenfeld,7.292273509911332,47.15891885527405,-1.4778278890849748
154,3,235,2.9244999999999997,Altersheim-Reid,7.256578930803547,47.15067194726373,0.03494134168425689
155,3,236,2.0488333333333335,Taubenloch,7.267614387206042,47.15370810175957,-0.8407253249824098
156,3,237,1.897435897435896,Rolex,7.292424384479668,47.16303529232208,-0.9921227608798459
157,3,238,2.8720897435897434,Museum,7.241696082617558,47.13892945858104,-0.01746891472599944
158,3,239,2.7003974358974356,Nidau-wald,7.232609634845101,47.12543119683497,-0.1891612224183075
159,3,240,,Längholz-replacement,7.26624170539283,47.128434760378624,
160,4,201,3.7104230769230777,Robert-Walser-Platz,7.241111393028388,47.13079517749481,0.753135643870799
161,4,202,3.2733461538461537,Hafen,7.236273281519853,47.130697668001005,0.31605872079387587
162,4,203,4.398487179487178,Zentralplatz,7.2469608738162705,47.136632907460786,1.441199746434902
163,4,204,2.6719358974358984,Stadtpark,7.253368987131442,47.14103925664875,-0.2853515356163806
164,4,205,2.807025641025642,Ile de la Suze,7.265148929721899,47.14474113093907,-0.150261792026637
165,4,206,0.0,rural reference,7.295157258049944,47.13854844317897,-2.957287433052277
166,4,207,0.14275641025641012,Swiss Meteo Reference,7.415043620428569,47.17900519328959,-2.814531022795868
167,4,208,2.2245000000000004,Möösli,7.262326212167894,47.13000983323275,-0.7327874330522778
168,4,209,3.988576923076923,Madrestch-Piano,7.25576387028088,47.135385241082226,1.031289490024645
169,4,210,3.90901282051282,Congresshaus,7.248791114258848,47.134961027557246,0.9517253874605432
170,4,211,3.070730769230769,Mühlefeld,7.249229243522805,47.12814316650811,0.11344333617849127
171,4,212,2.5021538461538464,Seepark,7.230545882730043,47.133873786834684,-0.45513358689843203
172,4,213,1.954641025641027,Port NBK,7.253961623819155,47.11991929762015,-1.0026464074112527
173,4,214,2.4920256410256405,Längholz,7.266219234607871,47.12849563209389,-0.46526179202663687
174,4,215,3.601320512820512,Old City,7.245634985865393,47.14201400637538,0.6440330797682347
175,4,216,3.2419743589743586,Nidau-mittestrasse,7.238831053622557,47.125199475937286,0.28468692592208084
176,4,217,2.072884615384616,Geyisreid,7.283673321069929,47.14427564935802,-0.8844028176676628
177,4,218,4.278923076923076,Bahnhof,7.243143648481159,47.13334736683636,1.3216356438707986
178,4,219,4.455166666666669,New City,7.246485268059931,47.13873185875089,1.4978792336143885
179,4,220,4.205333333333334,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995,1.2480459002810558
180,4,221,3.452756410256409,Champagne-Piano,7.263613252816366,47.14665459886711,0.49546897720413197
181,4,222,3.3476282051282036,Spital,7.244246935126219,47.147034375760036,0.390340772075927
182,4,223,3.1776538461538464,Altersheim-erlacher,7.2573452439864825,47.1258438271483,0.22036641310156824
183,4,224,3.0979999999999985,Bözingen,7.271159682945557,47.15111046676412,0.14071256694772175
184,4,225,2.4975071225071237,Swisstennis,7.2784280163168065,47.159005975110944,-0.45978031054515484
185,4,226,2.719384615384615,Port Thielle,7.25094956021827,47.12243292332993,-0.23790281766766277
186,4,227,3.468128205128206,Altersheim-redenweg,7.260944155574042,47.15039277997535,0.510840772075927
187,4,228,3.190371794871795,Südstrasse,7.271442786808509,47.14221612603856,0.23308436181951697
188,4,229,3.26001282051282,Viaductstrasse,7.238633407181197,47.135700564647706,0.30272538746054245
189,4,230,2.8331666666666666,Vingelz,7.220957635875876,47.13074150165554,0.30815228598561867
190,4,231,2.8411666666666666,Nidau-Lac,7.232283739199284,47.12621951507841,-0.11612076638561138
191,4,232,3.7807179487179496,Champagne-Blumen,7.255567533607622,47.14423869874925,0.823430515665671
192,4,233,3.747576923076922,Madretsch-Zukunft,7.249217573272106,47.13327968634356,0.7902894900246454
193,4,234,1.528179487179487,Bözingenfeld,7.292273509911332,47.15891885527405,-1.4291079458727909
194,4,235,2.9753461538461536,Altersheim-Reid,7.256578930803547,47.15067194726373,0.018058720793875774
195,4,236,2.3085384615384625,Taubenloch,7.267614387206042,47.15370810175957,-0.6487489715138165
196,4,237,1.955794871794872,Rolex,7.292424384479668,47.16303529232208,-1.0014925612574062
197,4,238,3.008858974358977,Museum,7.241696082617558,47.13892945858104,0.05157154130669644
198,4,239,2.852153846153847,Nidau-wald,7.232609634845101,47.12543119683497,-0.10513358689843194
199,4,240,,Längholz-replacement,7.26624170539283,47.128434760378624,
200,5,201,3.6248589743589754,Robert-Walser-Platz,7.241111393028388,47.13079517749481,0.6973915629529668
201,5,202,3.3010128205128204,Hafen,7.236273281519853,47.130697668001005,0.3735454091068132
202,5,203,4.446320512820512,Zentralplatz,7.2469608738162705,47.136632907460786,1.5188531014145057
203,5,204,2.5725128205128196,Stadtpark,7.253368987131442,47.14103925664875,-0.35495459089318704
204,5,205,2.653564102564103,Ile de la Suze,7.265148929721899,47.14474113093907,-0.2739033088419049
205,5,206,0.0,rural reference,7.295157258049944,47.13854844317897,-2.9274674114060075
206,5,207,0.14635897435897433,Swiss Meteo Reference,7.415043620428569,47.17900519328959,-2.7811084370470334
207,5,208,2.121076923076923,Möösli,7.262326212167894,47.13000983323275,-0.8063904883290846
208,5,209,3.9509743589743587,Madrestch-Piano,7.25576387028088,47.135385241082226,1.0235069475683518
209,5,210,3.843025641025639,Congresshaus,7.248791114258848,47.134961027557246,0.9155582296196335
210,5,211,3.0041538461538457,Mühlefeld,7.249229243522805,47.12814316650811,0.07668643474783862
211,5,212,2.539179487179487,Seepark,7.230545882730043,47.133873786834684,-0.38828792422652025
212,5,213,1.9223974358974345,Port NBK,7.253961623819155,47.11991929762015,-1.0050699755085717
213,5,214,2.3906666666666676,Längholz,7.266219234607871,47.12849563209389,-0.5368007447393407
214,5,215,3.6515384615384616,Old City,7.245634985865393,47.14201400637538,0.7240710501324542
215,5,216,3.1974102564102562,Nidau-mittestrasse,7.238831053622557,47.125199475937286,0.2699428450042489
216,5,217,2.1053333333333333,Geyisreid,7.283673321069929,47.14427564935802,-0.8221340780726737
217,5,218,4.213192307692307,Bahnhof,7.243143648481159,47.13334736683636,1.2857248962863004
218,5,219,4.4991153846153855,New City,7.246485268059931,47.13873185875089,1.5716479732093778
219,5,220,4.148256410256411,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995,1.2207889988504033
220,5,221,3.36675641025641,Champagne-Piano,7.263613252816366,47.14665459886711,0.43928899885040285
221,5,222,3.311294871794871,Spital,7.244246935126219,47.147034375760036,0.38382746038886434
222,5,223,3.0837564102564103,Altersheim-erlacher,7.2573452439864825,47.1258438271483,0.1562889988504029
223,5,224,3.1191794871794873,Bözingen,7.271159682945557,47.15111046676412,0.1917120757734798
224,5,225,2.4647635327635324,Swisstennis,7.2784280163168065,47.159005975110944,-0.4627038786424738
225,5,226,2.7008333333333336,Port Thielle,7.25094956021827,47.12243292332993,-0.22663407807267383
226,5,227,3.3799743589743585,Altersheim-redenweg,7.260944155574042,47.15039277997535,0.45250694756835214
227,5,228,3.0169102564102563,Südstrasse,7.271442786808509,47.14221612603856,0.08944284500424897
228,5,229,3.2386153846153847,Viaductstrasse,7.238633407181197,47.135700564647706,0.3111479732093772
229,5,230,2.9097142857142866,Vingelz,7.220957635875876,47.13074150165554,0.3369964726631399
230,5,231,2.8202948717948724,Nidau-Lac,7.232283739199284,47.12621951507841,-0.10717253961113589
231,5,232,3.743205128205127,Champagne-Blumen,7.255567533607622,47.14423869874925,0.8157377167991208
232,5,233,3.7239999999999998,Madretsch-Zukunft,7.249217573272106,47.13327968634356,0.7965325885939926
233,5,234,1.5327948717948716,Bözingenfeld,7.292273509911332,47.15891885527405,-1.3946725396111355
234,5,235,2.914884615384615,Altersheim-Reid,7.256578930803547,47.15067194726373,-0.012582796021391939
235,5,236,2.3330641025641015,Taubenloch,7.267614387206042,47.15370810175957,-0.5944033088419046
236,5,237,2.006641025641026,Rolex,7.292424384479668,47.16303529232208,-0.9208263857649814
237,5,238,3.0868974358974355,Museum,7.241696082617558,47.13892945858104,0.15943002449142846
238,5,239,2.88748717948718,Nidau-wald,7.232609634845101,47.12543119683497,-0.03998023191882789
239,5,240,,Längholz-replacement,7.26624170539283,47.128434760378624,
240,6,201,3.6868846153846153,Robert-Walser-Platz,7.241111393028388,47.13079517749481,0.6597612989299899
241,6,202,3.3954230769230773,Hafen,7.236273281519853,47.130697668001005,0.36829976046845136
242,6,203,4.54775641025641,Zentralplatz,7.2469608738162705,47.136632907460786,1.5206330938017847
243,6,204,2.666076923076921,Stadtpark,7.253368987131442,47.14103925664875,-0.36104639337770256
244,6,205,2.683461538461537,Ile de la Suze,7.265148929721899,47.14474113093907,-0.343661777993087
245,6,206,0.0,rural reference,7.295157258049944,47.13854844317897,-3.027123316454625
246,6,207,0.4248717948717946,Swiss Meteo Reference,7.415043620428569,47.17900519328959,-2.602251521582831
247,6,208,2.099653846153845,Möösli,7.262326212167894,47.13000983323275,-0.9274694703007796
248,6,209,3.963487179487179,Madrestch-Piano,7.25576387028088,47.135385241082226,0.9363638630325539
249,6,210,3.909551282051282,Congresshaus,7.248791114258848,47.134961027557246,0.8824279655966561
250,6,211,3.0827820512820505,Mühlefeld,7.249229243522805,47.12814316650811,0.05565873482742585
251,6,212,2.6512307692307675,Seepark,7.230545882730043,47.133873786834684,-0.37589254722385657
252,6,213,2.059089743589743,Port NBK,7.253961623819155,47.11991929762015,-0.9680335728648816
253,6,214,2.386589743589741,Längholz,7.266219234607871,47.12849563209389,-0.6405335728648824
254,6,215,3.7979871794871793,Old City,7.245634985865393,47.14201400637538,0.7708638630325539
255,6,216,3.2978589743589746,Nidau-mittestrasse,7.238831053622557,47.125199475937286,0.27073565790434895
256,6,217,2.2157564102564096,Geyisreid,7.283673321069929,47.14427564935802,-0.811366906198215
257,6,218,4.291602564102565,Bahnhof,7.243143648481159,47.13334736683636,1.2644792476479378
258,6,219,4.631141025641027,New City,7.246485268059931,47.13873185875089,1.6040177091864003
259,6,220,4.262038461538462,Altersheim-Neumarkt,7.2512860040606695,47.13730019991995,1.2349151450838365
260,6,221,3.383589743589743,Champagne-Piano,7.263613252816366,47.14665459886711,0.3564664271351181
261,6,222,3.3578461538461544,Spital,7.244246935126219,47.147034375760036,0.33072283739152847
262,6,223,3.1292948717948708,Altersheim-erlacher,7.2573452439864825,47.1258438271483,0.10217155534024645
263,6,224,3.1512820512820507,Bözingen,7.271159682945557,47.15111046676412,0.12415873482742576
264,6,225,2.7051552706552693,Swisstennis,7.2784280163168065,47.159005975110944,-0.3219680457993548
265,6,226,2.7882692307692296,Port Thielle,7.25094956021827,47.12243292332993,-0.23885408568539473
266,6,227,3.514038461538462,Altersheim-redenweg,7.260944155574042,47.15039277997535,0.48691514508383615
267,6,228,3.0846282051282037,Südstrasse,7.271442786808509,47.14221612603856,0.057504888673579314
268,6,229,3.347794871794872,Viaductstrasse,7.238633407181197,47.135700564647706,0.32067155534024633
269,6,230,3.0167142857142855,Vingelz,7.220957635875876,47.13074150165554,0.35096187762854486
270,6,231,2.9542307692307674,Nidau-Lac,7.232283739199284,47.12621951507841,-0.07289254722385663
271,6,232,3.79496153846154,Champagne-Blumen,7.255567533607622,47.14423869874925,0.7678382220069128
272,6,233,3.763923076923078,Madretsch-Zukunft,7.249217573272106,47.13327968634356,0.7367997604684516
273,6,234,1.754025641025641,Bözingenfeld,7.292273509911332,47.15891885527405,-1.273097675428984
274,6,235,3.056653846153846,Altersheim-Reid,7.256578930803547,47.15067194726373,0.02953052969922072
275,6,236,2.529448717948717,Taubenloch,7.267614387206042,47.15370810175957,-0.4976745985059077
276,6,237,2.206935897435897,Rolex,7.292424384479668,47.16303529232208,-0.820187419018728
277,6,238,3.2327948717948707,Museum,7.241696082617558,47.13892945858104,0.2056715553402462
278,6,239,3.033589743589742,Nidau-wald,7.232609634845101,47.12543119683497,0.006466427135117934
279,6,240,,Längholz-replacement,7.26624170539283,47.128434760378624,
280,7,201,2.684653846153847,Robert-Walser-Platz,7.241111393028388,47.13079517749481,0.5133473986027968
281,7,202,2.537448717948719,Hafen,7.236273281519853,47.130697668001005,0.3661422703976688
282,7,203,3.3040000000000007,Zentralplatz,7.2469608738162705,47.136632907460786,1.1326935524489503
283,7,204,1.697858974358975,Stadtpark,7.253368987131442,47.14103925664875,-0.47344747319207503
284,7,205,2.411974358974359,Ile de la Suze,7.265148929721899,47.14474113093907,0.24066791142330962
285,7,206,0.0,rural reference,7.295157258049944,47.13854844317897,-2.1713064475510495
286,7,207,0.2209102564102566,Swiss Meteo Reference,7.415043620428569,47.17900519328959,-1.9503961911407934
287,7,208,1.290102564102564,Möösli,7.262326212167894,47.13000983323275,-0.8812038834484854
288,7,209,2.843551282051283,Madrestch-Piano,7.25576387028088,47.135385241082226,0.6722448345002329
289,7,210,2.9317820512820525,Congresshaus,7.248791114258848,47.134961027557246,0.7604756037310016
290,7,211,2.1574487179487187,Mühlefeld,7.249229243522805,47.12814316650811,-0.01385772960233134
291,7,212,2.0424230769230767,Seepark,7.230545882730043,47.133873786834684,-0.12888337062797253
292,7,213,1.3205,Port NBK,7.253961623819155,47.11991929762015,-0.8508064475510494
293,7,214,1.1179871794871794,Längholz,7.266219234607871,47.12849563209389,-1.05331926806387
294,7,215,2.871384615384616,Old City,7.245634985865393,47.14201400637538,0.7000781678335661
295,7,216,2.3433333333333333,Nidau-mittestrasse,7.238831053622557,47.125199475937286,0.17202688578228417
